year,county_name,ed_admissions,ed_visits,ed_facility_count,ed_admit_rate,ed_visits_per_facility,county_clean,fips5
2016,MADERA,10225.0,151155.0,2,0.0676457940524627,75577.5,MADERA,06039
2016,MARIN,9644.0,68982.0,3,0.1398045867037778,22994.0,MARIN,06041
2016,MARIPOSA,139.0,6036.0,1,0.0230284956925115,6036.0,MARIPOSA,06043
2016,MENDOCINO,3430.0,49784.0,3,0.0688976377952756,16594.666666666668,MENDOCINO,06045
2016,MERCED,9024.0,95043.0,2,0.0949464979009501,47521.5,MERCED,06047
2016,MODOC,146.0,4450.0,2,0.0328089887640449,2225.0,MODOC,06049
2016,MONO,400.0,9153.0,1,0.0437015186277723,9153.0,MONO,06051
2016,MONTEREY,20665.0,155688.0,4,0.1327334155490468,38922.0,MONTEREY,06053
2016,NAPA,5155.0,33307.0,2,0.1547722700933737,16653.5,NAPA,06055
2016,NEVADA,4862.0,39879.0,2,0.1219188043832593,19939.5,NEVADA,06057
2016,ORANGE,152402.0,832740.0,25,0.1830127050459927,33309.6,ORANGE,06059
2016,PLACER,25633.0,186690.0,3,0.1373024800471369,62230.0,PLACER,06061
2016,PLUMAS,644.0,11286.0,3,0.0570618465355307,3762.0,PLUMAS,06063
2016,RIVERSIDE,114094.0,777343.0,16,0.1467743325661902,48583.9375,RIVERSIDE,06065
2016,SACRAMENTO,77495.0,548237.0,8,0.1413531009399219,68529.625,SACRAMENTO,06067
2016,SAN BENITO,1386.0,18314.0,1,0.0756798077973135,18314.0,SAN BENITO,06069
2016,SAN BERNARDINO,112434.0,774930.0,17,0.1450892338662847,45584.117647058825,SAN BERNARDINO,06071
2016,SAN DIEGO,156633.0,858361.0,15,0.1824791666909377,57224.066666666666,SAN DIEGO,06073
2016,SAN FRANCISCO,45121.0,247249.0,9,0.1824921435475977,27472.11111111111,SAN FRANCISCO,06075
2016,SAN JOAQUIN,38581.0,326636.0,7,0.1181161904995162,46662.28571428572,SAN JOAQUIN,06077
2016,SAN LUIS OBISPO,9942.0,97041.0,4,0.102451541101184,24260.25,SAN LUIS OBISPO,06079
2016,SAN MATEO,23836.0,187877.0,7,0.1268702395716346,26839.571428571428,SAN MATEO,06081
2016,SANTA BARBARA,17475.0,158988.0,5,0.1099139557702468,31797.6,SANTA BARBARA,06083
2016,SANTA CLARA,81015.0,501310.0,9,0.1616065907322814,55701.11111111111,SANTA CLARA,06085
2016,SANTA CRUZ,10232.0,74329.0,2,0.1376582491355998,37164.5,SANTA CRUZ,06087
2016,SHASTA,14057.0,91683.0,3,0.1533217717570323,30561.0,SHASTA,06089
2016,SISKIYOU,1594.0,21673.0,2,0.0735477322013565,10836.5,SISKIYOU,06093
2016,SOLANO,19419.0,193186.0,4,0.1005197063969438,48296.5,SOLANO,06095
2016,SONOMA,19411.0,161368.0,7,0.1202902682068315,23052.571428571428,SONOMA,06097
2016,STANISLAUS,33066.0,242416.0,4,0.1364018876641805,60604.0,STANISLAUS,06099
2016,TEHAMA,2020.0,30473.0,1,0.0662881895448429,30473.0,TEHAMA,06103
2016,TRINITY,289.0,4586.0,1,0.0630178805058874,4586.0,TRINITY,06105
2016,TULARE,19973.0,137561.0,3,0.1451937685826651,45853.666666666664,TULARE,06107
2016,TUOLUMNE,3268.0,30120.0,1,0.1084993359893758,30120.0,TUOLUMNE,06109
2016,VENTURA,36947.0,233514.0,7,0.1582217768527797,33359.142857142855,VENTURA,06111
2016,YOLO,4451.0,49769.0,2,0.0894331812975949,24884.5,YOLO,06113
2016,YUBA,8021.0,58653.0,1,0.1367534482464665,58653.0,YUBA,06115
2017,ALAMEDA,74336.0,573109.0,13,0.1297065654177477,44085.307692307695,ALAMEDA,06001
2017,AMADOR,1887.0,21986.0,1,0.0858273446738833,21986.0,AMADOR,06005
2017,BUTTE,27124.0,105169.0,4,0.2579086993315521,26292.25,BUTTE,06007
2017,CALAVERAS,770.0,12196.0,1,0.0631354542472941,12196.0,CALAVERAS,06009
2017,COLUSA,34.0,0.0,1,inf,0.0,COLUSA,06011
2017,CONTRA COSTA,45835.0,317150.0,7,0.1445215197855904,45307.142857142855,CONTRA COSTA,06013
2017,DEL NORTE,1741.0,18575.0,1,0.0937281292059219,18575.0,DEL NORTE,06015
2017,EL DORADO,5146.0,41908.0,2,0.1227927841939486,20954.0,EL DORADO,06017
2017,FRESNO,55242.0,294700.0,7,0.1874516457414319,42100.0,FRESNO,06019
2017,GLENN,174.0,6361.0,1,0.0273541895928313,6361.0,GLENN,06021
2017,HUMBOLDT,7454.0,58374.0,4,0.1276938362969815,14593.5,HUMBOLDT,06023
2017,IMPERIAL,7081.0,90316.0,2,0.0784024978962753,45158.0,IMPERIAL,06025
2017,INYO,677.0,10731.0,2,0.0630882489982294,5365.5,INYO,06027
2017,KERN,39557.0,326912.0,9,0.1210019821848081,36323.555555555555,KERN,06029
2017,KINGS,6915.0,115620.0,1,0.0598079916969382,115620.0,KINGS,06031
2017,LAKE,2365.0,40404.0,2,0.0585338085338085,20202.0,LAKE,06033
2017,LASSEN,637.0,11020.0,1,0.0578039927404718,11020.0,LASSEN,06035
2017,LOS ANGELES,546072.0,3254483.0,79,0.1677907059277925,41195.987341772154,LOS ANGELES,06037
2017,MADERA,10146.0,145838.0,2,0.0695703451775257,72919.0,MADERA,06039
2017,MARIN,10491.0,69193.0,3,0.1516193834636451,23064.333333333332,MARIN,06041
2017,MARIPOSA,116.0,7000.0,1,0.0165714285714285,7000.0,MARIPOSA,06043
2017,MENDOCINO,3558.0,50748.0,3,0.0701111373847245,16916.0,MENDOCINO,06045
2017,MERCED,9631.0,95345.0,2,0.1010121139021448,47672.5,MERCED,06047
2017,MODOC,153.0,5036.0,2,0.0303812549642573,2518.0,MODOC,06049
2017,MONO,456.0,8538.0,1,0.0534082923401264,8538.0,MONO,06051
2017,MONTEREY,23584.0,159207.0,4,0.1481341900795819,39801.75,MONTEREY,06053
2017,NAPA,5261.0,32600.0,2,0.1613803680981595,16300.0,NAPA,06055
2017,NEVADA,4937.0,36534.0,2,0.1351343953577489,18267.0,NEVADA,06057
2017,ORANGE,153358.0,859619.0,25,0.178402292178279,34384.76,ORANGE,06059
2017,PLACER,26857.0,198677.0,3,0.1351792104773073,66225.66666666667,PLACER,06061
2017,PLUMAS,557.0,10973.0,3,0.0507609587168504,3657.6666666666665,PLUMAS,06063
2017,RIVERSIDE,117048.0,801110.0,16,0.1461072761543358,50069.375,RIVERSIDE,06065
2017,SACRAMENTO,81439.0,558204.0,8,0.1458946908298758,69775.5,SACRAMENTO,06067
2017,SAN BENITO,932.0,18873.0,1,0.0493827160493827,18873.0,SAN BENITO,06069
2017,SAN BERNARDINO,118132.0,784586.0,17,0.1505660310023375,46152.117647058825,SAN BERNARDINO,06071
2017,SAN DIEGO,156952.0,879825.0,16,0.1783900207427613,54989.0625,SAN DIEGO,06073
2017,SAN FRANCISCO,46870.0,251279.0,9,0.1865257343431006,27919.88888888889,SAN FRANCISCO,06075
2017,SAN JOAQUIN,41454.0,342004.0,7,0.1212091086653957,48857.71428571428,SAN JOAQUIN,06077
2017,SAN LUIS OBISPO,10516.0,98189.0,4,0.1070995732719551,24547.25,SAN LUIS OBISPO,06079
2017,SAN MATEO,24618.0,188536.0,7,0.1305745321848347,26933.714285714286,SAN MATEO,06081
2017,SANTA BARBARA,18692.0,158281.0,5,0.1180937699408014,31656.2,SANTA BARBARA,06083
2017,SANTA CLARA,84771.0,501262.0,10,0.1691151533529372,50126.2,SANTA CLARA,06085
2017,SANTA CRUZ,11251.0,73618.0,2,0.152829471053275,36809.0,SANTA CRUZ,06087
2017,SHASTA,14942.0,86228.0,3,0.1732847798858839,28742.666666666668,SHASTA,06089
2017,SISKIYOU,1531.0,20263.0,2,0.0755564329072694,10131.5,SISKIYOU,06093
2017,SOLANO,18561.0,195590.0,4,0.0948974896467099,48897.5,SOLANO,06095
2017,SONOMA,19400.0,160519.0,8,0.1208579669696422,20064.875,SONOMA,06097
2017,STANISLAUS,34418.0,244753.0,4,0.1406234040032195,61188.25,STANISLAUS,06099
2017,TEHAMA,1805.0,28984.0,1,0.0622757383383935,28984.0,TEHAMA,06103
2017,TRINITY,352.0,4543.0,1,0.0774818401937046,4543.0,TRINITY,06105
2017,TULARE,14479.0,129068.0,3,0.1121811758142994,43022.666666666664,TULARE,06107
2017,TUOLUMNE,3245.0,30950.0,1,0.1048465266558966,30950.0,TUOLUMNE,06109
2017,VENTURA,36051.0,235597.0,8,0.1530197752942524,29449.625,VENTURA,06111
2017,YOLO,4635.0,49305.0,2,0.0940066930331609,24652.5,YOLO,06113
2017,YUBA,8100.0,61857.0,1,0.1309471846355303,61857.0,YUBA,06115
2018,ALAMEDA,73500.0,566702.0,13,0.1296977953139392,43592.46153846154,ALAMEDA,06001
2018,AMADOR,1926.0,20806.0,1,0.0925694511198692,20806.0,AMADOR,06005
2018,BUTTE,28152.0,101262.0,4,0.2780114949339337,25315.5,BUTTE,06007
2018,CALAVERAS,768.0,10856.0,1,0.0707442888725129,10856.0,CALAVERAS,06009
2018,COLUSA,570.0,6308.0,1,0.0903614457831325,6308.0,COLUSA,06011
2018,CONTRA COSTA,45686.0,312575.0,7,0.146160121570823,44653.57142857143,CONTRA COSTA,06013
2018,DEL NORTE,1789.0,17334.0,1,0.1032075689396561,17334.0,DEL NORTE,06015
2018,EL DORADO,5431.0,44374.0,2,0.1223914905124622,22187.0,EL DORADO,06017
2018,FRESNO,56677.0,291371.0,6,0.1945183288659475,48561.833333333336,FRESNO,06019
2018,GLENN,171.0,5748.0,1,0.0297494780793319,5748.0,GLENN,06021
2018,HUMBOLDT,7341.0,54930.0,4,0.1336428181321682,13732.5,HUMBOLDT,06023
2018,IMPERIAL,7161.0,84262.0,2,0.0849849279627827,42131.0,IMPERIAL,06025
2018,INYO,680.0,10105.0,2,0.0672934190994557,5052.5,INYO,06027
2018,KERN,38670.0,332771.0,10,0.1162060395887862,33277.1,KERN,06029
2018,KINGS,6476.0,106876.0,1,0.0605935850892623,106876.0,KINGS,06031
2018,LAKE,2607.0,40316.0,2,0.0646641531898005,20158.0,LAKE,06033
2018,LASSEN,647.0,10325.0,1,0.0626634382566586,10325.0,LASSEN,06035
2018,LOS ANGELES,547210.0,3238050.0,80,0.1689936844705918,40475.625,LOS ANGELES,06037
2018,MADERA,10119.0,135995.0,2,0.0744071473215927,67997.5,MADERA,06039
2018,MARIN,10119.0,68284.0,3,0.1481899127174741,22761.333333333332,MARIN,06041
2018,MARIPOSA,251.0,6630.0,1,0.0378582202111613,6630.0,MARIPOSA,06043
2018,MENDOCINO,3963.0,50780.0,3,0.078042536431666,16926.666666666668,MENDOCINO,06045
2018,MERCED,9948.0,89511.0,2,0.1111371786707779,44755.5,MERCED,06047
2018,MODOC,174.0,5023.0,2,0.0346406529962174,2511.5,MODOC,06049
2018,MONO,403.0,10045.0,1,0.0401194624191139,10045.0,MONO,06051
2018,MONTEREY,21065.0,148464.0,4,0.1418862485181592,37116.0,MONTEREY,06053
2018,NAPA,5208.0,32246.0,2,0.1615084041431495,16123.0,NAPA,06055
2018,NEVADA,5117.0,34687.0,2,0.1475192435206273,17343.5,NEVADA,06057
2018,ORANGE,154945.0,840358.0,25,0.1843797524388415,33614.32,ORANGE,06059
2018,PLACER,27572.0,204456.0,3,0.1348554212153226,68152.0,PLACER,06061
2018,PLUMAS,665.0,11090.0,3,0.0599639314697926,3696.6666666666665,PLUMAS,06063
2018,RIVERSIDE,123468.0,788667.0,16,0.1565527656159063,49291.6875,RIVERSIDE,06065
2018,SACRAMENTO,80458.0,545956.0,8,0.1473708503982005,68244.5,SACRAMENTO,06067
2018,SAN BENITO,1319.0,18590.0,1,0.0709521247982786,18590.0,SAN BENITO,06069
2018,SAN BERNARDINO,122630.0,775904.0,18,0.1580479028333402,43105.77777777778,SAN BERNARDINO,06071
2018,SAN DIEGO,154304.0,858742.0,17,0.1796860989680253,50514.23529411765,SAN DIEGO,06073
2018,SAN FRANCISCO,47847.0,251320.0,10,0.190382778927264,25132.0,SAN FRANCISCO,06075
2018,SAN JOAQUIN,42070.0,334990.0,7,0.1255858383832353,47855.71428571428,SAN JOAQUIN,06077
2018,SAN LUIS OBISPO,10922.0,90535.0,4,0.1206384271276302,22633.75,SAN LUIS OBISPO,06079
2018,SAN MATEO,23670.0,185666.0,7,0.1274869927719668,26523.714285714286,SAN MATEO,06081
2018,SANTA BARBARA,19076.0,150414.0,5,0.1268233010225112,30082.8,SANTA BARBARA,06083
2018,SANTA CLARA,84970.0,492839.0,10,0.1724092452098961,49283.9,SANTA CLARA,06085
2018,SANTA CRUZ,10270.0,72476.0,2,0.1417020806887797,36238.0,SANTA CRUZ,06087
2018,SHASTA,15358.0,82912.0,3,0.1852325357005017,27637.333333333332,SHASTA,06089
2018,SISKIYOU,1455.0,20523.0,2,0.0708960678263411,10261.5,SISKIYOU,06093
2018,SOLANO,19299.0,194448.0,5,0.0992501851394717,38889.6,SOLANO,06095
2018,SONOMA,20187.0,160948.0,7,0.1254256033004448,22992.571428571428,SONOMA,06097
2018,STANISLAUS,34525.0,236829.0,4,0.145780288731532,59207.25,STANISLAUS,06099
2018,TEHAMA,2225.0,29694.0,1,0.0749309624840035,29694.0,TEHAMA,06103
2018,TRINITY,320.0,4302.0,1,0.0743840074384007,4302.0,TRINITY,06105
2018,TULARE,22474.0,100785.0,3,0.2229895321724463,33595.0,TULARE,06107
2018,TUOLUMNE,2906.0,30556.0,1,0.0951040712135096,30556.0,TUOLUMNE,06109
2018,VENTURA,36723.0,232468.0,7,0.1579701292220864,33209.71428571428,VENTURA,06111
2018,YOLO,4603.0,47620.0,2,0.0966610667786644,23810.0,YOLO,06113
2018,YUBA,8750.0,60709.0,1,0.1441301948640234,60709.0,YUBA,06115
2019,ALAMEDA,75633.0,565139.0,14,0.1338307920706233,40367.07142857143,ALAMEDA,06001
2019,AMADOR,1850.0,21488.0,1,0.0860945644080417,21488.0,AMADOR,06005
2019,BUTTE,27208.0,82269.0,3,0.3307199552686917,27423.0,BUTTE,06007
2019,CALAVERAS,827.0,10150.0,1,0.0814778325123152,10150.0,CALAVERAS,06009
2019,COLUSA,664.0,6163.0,1,0.1077397371410027,6163.0,COLUSA,06011
2019,CONTRA COSTA,45574.0,318180.0,7,0.1432333899050851,45454.28571428572,CONTRA COSTA,06013
2019,DEL NORTE,1879.0,17476.0,1,0.1075188830395971,17476.0,DEL NORTE,06015
2019,EL DORADO,5513.0,43560.0,2,0.1265610651974288,21780.0,EL DORADO,06017
2019,FRESNO,57108.0,295029.0,6,0.1935674120171237,49171.5,FRESNO,06019
2019,GLENN,117.0,5703.0,1,0.0205155181483429,5703.0,GLENN,06021
2019,HUMBOLDT,7634.0,54493.0,4,0.1400913878846824,13623.25,HUMBOLDT,06023
2019,IMPERIAL,7051.0,82847.0,2,0.0851086943401692,41423.5,IMPERIAL,06025
2019,INYO,717.0,9765.0,2,0.0734254992319508,4882.5,INYO,06027
2019,KERN,41770.0,340452.0,9,0.1226898358652614,37828.0,KERN,06029
2019,KINGS,6502.0,103066.0,1,0.0630857896881609,103066.0,KINGS,06031
2019,LAKE,2632.0,41105.0,2,0.0640311397640189,20552.5,LAKE,06033
2019,LASSEN,708.0,10562.0,1,0.067032758947169,10562.0,LASSEN,06035
2019,LOS ANGELES,551667.0,3283944.0,75,0.1679891618127471,43785.92,LOS ANGELES,06037
2019,MADERA,10153.0,131458.0,2,0.0772337933028039,65729.0,MADERA,06039
2019,MARIN,9776.0,71477.0,3,0.136771269079564,23825.666666666668,MARIN,06041
2019,MARIPOSA,295.0,6518.0,1,0.0452592819883399,6518.0,MARIPOSA,06043
2019,MENDOCINO,4009.0,53103.0,3,0.0754947931378641,17701.0,MENDOCINO,06045
2019,MERCED,8748.0,86558.0,2,0.1010651817278587,43279.0,MERCED,06047
2019,MODOC,249.0,5007.0,2,0.0497303774715398,2503.5,MODOC,06049
2019,MONO,478.0,10250.0,1,0.0466341463414634,10250.0,MONO,06051
2019,MONTEREY,26919.0,148870.0,4,0.1808221938604151,37217.5,MONTEREY,06053
2019,NAPA,5155.0,32471.0,2,0.1587570447476209,16235.5,NAPA,06055
2019,NEVADA,4911.0,35905.0,2,0.1367776075755465,17952.5,NEVADA,06057
2019,ORANGE,159848.0,860396.0,25,0.1857842202892621,34415.84,ORANGE,06059
2019,PLACER,28671.0,210491.0,3,0.1362100992441482,70163.66666666667,PLACER,06061
2019,PLUMAS,657.0,11105.0,3,0.0591625393966681,3701.6666666666665,PLUMAS,06063
2019,RIVERSIDE,125408.0,817173.0,16,0.1534656676126108,51073.3125,RIVERSIDE,06065
2019,SACRAMENTO,80574.0,559276.0,8,0.1440684027206603,69909.5,SACRAMENTO,06067
2019,SAN BENITO,1271.0,19320.0,1,0.0657867494824016,19320.0,SAN BENITO,06069
2019,SAN BERNARDINO,125588.0,803798.0,18,0.1562432352406948,44655.444444444445,SAN BERNARDINO,06071
2019,SAN DIEGO,157318.0,885977.0,16,0.1775644288734357,55373.5625,SAN DIEGO,06073
2019,SAN FRANCISCO,48252.0,244544.0,10,0.1973141847683852,24454.4,SAN FRANCISCO,06075
2019,SAN JOAQUIN,44923.0,343020.0,7,0.130963209142324,49002.857142857145,SAN JOAQUIN,06077
2019,SAN LUIS OBISPO,11220.0,92132.0,4,0.1217817913428559,23033.0,SAN LUIS OBISPO,06079
2019,SAN MATEO,23971.0,187974.0,7,0.127522955302329,26853.428571428572,SAN MATEO,06081
2019,SANTA BARBARA,20004.0,149192.0,6,0.1340822564212558,24865.333333333332,SANTA BARBARA,06083
2019,SANTA CLARA,86696.0,496423.0,10,0.1746413844644587,49642.3,SANTA CLARA,06085
2019,SANTA CRUZ,10138.0,72962.0,2,0.1389490419670513,36481.0,SANTA CRUZ,06087
2019,SHASTA,14792.0,81868.0,3,0.1806810963990814,27289.333333333332,SHASTA,06089
2019,SISKIYOU,1599.0,20344.0,2,0.0785981124655918,10172.0,SISKIYOU,06093
2019,SOLANO,20429.0,196819.0,4,0.1037958733658843,49204.75,SOLANO,06095
2019,SONOMA,20735.0,157137.0,6,0.1319549183196828,26189.5,SONOMA,06097
2019,STANISLAUS,35406.0,229979.0,4,0.1539531870301201,57494.75,STANISLAUS,06099
2019,TEHAMA,2346.0,29781.0,1,0.0787750579228367,29781.0,TEHAMA,06103
2019,TRINITY,94.0,3969.0,1,0.0236835474930713,3969.0,TRINITY,06105
2019,TULARE,25101.0,122281.0,3,0.2052731004816774,40760.333333333336,TULARE,06107
2019,TUOLUMNE,3223.0,30934.0,1,0.1041895648800672,30934.0,TUOLUMNE,06109
2019,VENTURA,38619.0,236920.0,7,0.1630043896673982,33845.71428571428,VENTURA,06111
2019,YOLO,4665.0,49101.0,2,0.0950082483045151,24550.5,YOLO,06113
2019,YUBA,9178.0,61386.0,1,0.1495129182549767,61386.0,YUBA,06115
2020,ALAMEDA,68314.0,433225.0,12,0.1576871140862138,36102.083333333336,ALAMEDA,06001
2020,AMADOR,1775.0,19628.0,1,0.0904320358671285,19628.0,AMADOR,06005
2020,BUTTE,24995.0,66698.0,3,0.3747488680320249,22232.666666666668,BUTTE,06007
2020,CALAVERAS,818.0,9347.0,1,0.0875147106023323,9347.0,CALAVERAS,06009
2020,COLUSA,494.0,4397.0,1,0.1123493290880145,4397.0,COLUSA,06011
2020,CONTRA COSTA,41038.0,245420.0,7,0.1672153858691223,35060.0,CONTRA COSTA,06013
2020,DEL NORTE,1364.0,13317.0,1,0.1024254712022227,13317.0,DEL NORTE,06015
2020,EL DORADO,4951.0,35169.0,2,0.1407773891779692,17584.5,EL DORADO,06017
2020,FRESNO,54840.0,247174.0,6,0.2218679958248035,41195.666666666664,FRESNO,06019
2020,GLENN,68.0,4539.0,1,0.0149812734082397,4539.0,GLENN,06021
2020,HUMBOLDT,6345.0,44958.0,4,0.141131722941412,11239.5,HUMBOLDT,06023
2020,IMPERIAL,6458.0,66257.0,2,0.0974689466773322,33128.5,IMPERIAL,06025
2020,INYO,624.0,7594.0,2,0.0821701343165657,3797.0,INYO,06027
2020,KERN,41233.0,272825.0,9,0.1511335104920736,30313.88888888889,KERN,06029
2020,KINGS,6547.0,81997.0,1,0.0798443845506542,81997.0,KINGS,06031
2020,LAKE,2252.0,32551.0,2,0.0691837424349482,16275.5,LAKE,06033
2020,LASSEN,556.0,9100.0,1,0.0610989010989011,9100.0,LASSEN,06035
2020,LOS ANGELES,498268.0,2418500.0,74,0.2060235683274757,32682.432432432433,LOS ANGELES,06037
2020,MADERA,8261.0,91305.0,2,0.0904769727835277,45652.5,MADERA,06039
2020,MARIN,8579.0,55431.0,3,0.1547689920802439,18477.0,MARIN,06041
2020,MARIPOSA,356.0,5385.0,1,0.0661095636025998,5385.0,MARIPOSA,06043
2020,MENDOCINO,3883.0,42718.0,3,0.0908984503019804,14239.333333333334,MENDOCINO,06045
2020,MERCED,8248.0,68792.0,2,0.1198976625188975,34396.0,MERCED,06047
2020,MODOC,218.0,4389.0,2,0.049669628616997,2194.5,MODOC,06049
2020,MONO,402.0,8087.0,1,0.0497094101644614,8087.0,MONO,06051
2020,MONTEREY,24233.0,119823.0,4,0.2022399706233361,29955.75,MONTEREY,06053
2020,NAPA,4284.0,24807.0,2,0.1726931914379006,12403.5,NAPA,06055
2020,NEVADA,4498.0,31533.0,2,0.1426442139980338,15766.5,NEVADA,06057
2020,ORANGE,145994.0,670188.0,25,0.2178403671805523,26807.52,ORANGE,06059
2020,PLACER,28317.0,172364.0,3,0.1642860458100299,57454.666666666664,PLACER,06061
2020,PLUMAS,439.0,8956.0,3,0.0490174184903975,2985.3333333333335,PLUMAS,06063
2020,RIVERSIDE,117636.0,634860.0,16,0.1852943956147812,39678.75,RIVERSIDE,06065
2020,SACRAMENTO,76201.0,444967.0,8,0.1712509017522647,55620.875,SACRAMENTO,06067
2020,SAN BENITO,1005.0,19823.0,1,0.0506986833476264,19823.0,SAN BENITO,06069
2020,SAN BERNARDINO,114897.0,654004.0,17,0.1756824117283686,38470.82352941176,SAN BERNARDINO,06071
2020,SAN DIEGO,156846.0,725342.0,15,0.2162373059880718,48356.13333333333,SAN DIEGO,06073
2020,SAN FRANCISCO,43254.0,178541.0,9,0.242263681731367,19837.88888888889,SAN FRANCISCO,06075
