fips5,year,pqi_mean_rate,pqi_count,pqi_population,county_name
06001,2005,317.36875,46118.0,1102068.0,Alameda
06001,2006,298.125,43862.0,1106823.0,Alameda
06001,2007,292.01875,43736.0,1117973.0,Alameda
06001,2008,278.15,42289.0,1136417.0,Alameda
06001,2009,260.96875,40704.0,1155287.0,Alameda
06001,2010,260.35,41475.0,1169910.0,Alameda
06001,2011,243.68125,39906.0,1186810.0,Alameda
06001,2012,220.51875,36804.0,1173980.0,Alameda
06001,2013,201.01875,34502.0,1197759.0,Alameda
06001,2014,191.29375,32443.0,1192027.0,Alameda
06001,2015,190.5875,25747.0,923607.0,Alameda
06001,2016,270.9214285714286,31744.0,1304840.0,Alameda
06001,2017,260.15000000000003,30934.0,1314687.0,Alameda
06001,2018,239.93571428571428,29381.0,1323933.0,Alameda
06001,2019,238.97857142857143,29707.0,1329186.0,Alameda
06001,2020,191.27857142857144,24615.0,1344023.0,Alameda
06001,2021,196.52857142857144,25548.0,1317990.0,Alameda
06001,2022,211.12857142857143,27632.0,1311253.0,Alameda
06001,2023,225.05,31091.0,1306255.0,Alameda
06001,2024,202.07857142857142,30685.0,1332423.0,Alameda
06003,2005,66.29375,8.0,979.0,Alpine
06003,2006,61.03333333333333,5.0,1001.0,Alpine
06003,2007,90.6,14.0,1009.0,Alpine
06003,2008,22.8,4.0,957.0,Alpine
06003,2009,39.2875,6.0,947.0,Alpine
06003,2010,99.37333333333332,12.0,895.0,Alpine
06003,2011,20.853333333333335,3.0,888.0,Alpine
06003,2012,32.1,6.0,2975.0,Alpine
06003,2013,33.2,5.0,2967.0,Alpine
06003,2014,0.0,0.0,2018.0,Alpine
06003,2015,15.433333333333334,3.0,3000.0,Alpine
06003,2016,69.94285714285715,4.0,860.0,Alpine
06003,2017,49.107142857142854,2.0,909.0,Alpine
06003,2018,63.07857142857143,5.0,886.0,Alpine
06003,2019,28.55,3.0,909.0,Alpine
06003,2020,41.357142857142854,4.0,981.0,Alpine
06003,2021,45.15,4.0,1019.0,Alpine
06003,2022,0.0,0.0,998.0,Alpine
06003,2023,29.928571428571427,3.0,955.0,Alpine
06003,2024,0.0,0.0,928.0,Alpine
06005,2005,253.03125,1406.0,31101.0,Amador
06005,2006,229.3875,1298.0,31460.0,Amador
06005,2007,234.56875000000002,1336.0,31883.0,Amador
06005,2008,238.4125,1379.0,31619.0,Amador
06005,2009,200.49375,1210.0,31769.0,Amador
06005,2010,209.3375,1260.0,31720.0,Amador
06005,2011,196.79375,1209.0,31760.0,Amador
06005,2012,197.51875,1222.0,32614.0,Amador
06005,2013,213.45625,1334.0,32252.0,Amador
06005,2014,189.0875,1216.0,33225.0,Amador
06005,2015,207.675,1027.0,24635.0,Amador
06005,2016,261.2642857142857,1105.0,31586.0,Amador
06005,2017,256.65,1103.0,32677.0,Amador
06005,2018,237.04285714285714,1072.0,33425.0,Amador
06005,2019,230.6142857142857,1059.0,33684.0,Amador
06005,2020,183.96428571428572,865.0,34367.0,Amador
06005,2021,179.72857142857143,870.0,34879.0,Amador
06005,2022,201.33571428571426,1000.0,35068.0,Amador
06005,2023,241.80714285714288,1307.0,35299.0,Amador
06005,2024,231.24615384615385,1151.0,35459.0,Amador
06007,2005,372.3875,10007.0,165310.0,Butte
06007,2006,371.09375,10045.0,167351.0,Butte
06007,2007,376.56875,10324.0,168208.0,Butte
06007,2008,398.2875,10927.0,169793.0,Butte
06007,2009,382.58124999999995,10618.0,170726.0,Butte
06007,2010,401.85625,11285.0,171576.0,Butte
06007,2011,382.46875,10705.0,172643.0,Butte
06007,2012,382.1125,10842.0,169573.0,Butte
06007,2013,318.99375,9237.0,170817.0,Butte
06007,2014,289.425,8532.0,175975.0,Butte
06007,2015,316.61875,7053.0,128928.0,Butte
06007,2016,364.1857142857143,9584.0,180760.0,Butte
06007,2017,381.09999999999997,10095.0,182932.0,Butte
06007,2018,365.9428571428571,9836.0,184337.0,Butte
06007,2019,397.59999999999997,9970.0,174575.0,Butte
06007,2020,347.5,8423.0,167698.0,Butte
06007,2021,363.54285714285714,8729.0,164365.0,Butte
06007,2022,345.04285714285714,8330.0,165784.0,Butte
06007,2023,289.6,8011.0,164973.0,Butte
06007,2024,311.2357142857143,8532.0,166368.0,Butte
06009,2005,289.44375,1857.0,35913.0,Calaveras
06009,2006,264.0625,1749.0,36599.0,Calaveras
06009,2007,248.85,1683.0,36944.0,Calaveras
06009,2008,255.625,1738.0,37092.0,Calaveras
06009,2009,256.9375,1777.0,36875.0,Calaveras
06009,2010,226.41875,1574.0,36801.0,Calaveras
06009,2011,228.26875,1587.0,36652.0,Calaveras
06009,2012,215.98125,1560.0,37597.0,Calaveras
06009,2013,208.94375000000002,1544.0,37646.0,Calaveras
06009,2014,194.23125,1464.0,38886.0,Calaveras
06009,2015,183.68125,1061.0,28698.0,Calaveras
06009,2016,222.15714285714284,1213.0,37568.0,Calaveras
06009,2017,263.1142857142857,1463.0,37872.0,Calaveras
06009,2018,231.75714285714284,1319.0,37987.0,Calaveras
06009,2019,236.32857142857142,1357.0,38289.0,Calaveras
06009,2020,200.70714285714286,1125.0,37673.0,Calaveras
06009,2021,184.1357142857143,1068.0,38312.0,Calaveras
06009,2022,204.42142857142858,1202.0,38508.0,Calaveras
06009,2023,172.10714285714286,1232.0,38409.0,Calaveras
06009,2024,210.82142857142858,1432.0,38377.0,Calaveras
06011,2005,375.24375,791.0,14456.0,Colusa
06011,2006,343.9375,725.0,14677.0,Colusa
06011,2007,314.9125,683.0,14837.0,Colusa
06011,2008,382.93125,847.0,14891.0,Colusa
06011,2009,360.39375,777.0,14960.0,Colusa
06011,2010,325.15625,724.0,15117.0,Colusa
06011,2011,308.85,701.0,15206.0,Colusa
06011,2012,301.39375,702.0,16676.0,Colusa
06011,2013,260.1,614.0,16775.0,Colusa
06011,2014,253.80624999999998,609.0,16640.0,Colusa
06011,2015,261.1125,479.0,13258.0,Colusa
06011,2016,304.4785714285714,482.0,15519.0,Colusa
06011,2017,327.64285714285717,518.0,15549.0,Colusa
06011,2018,486.06428571428575,773.0,15514.0,Colusa
06011,2019,445.5357142857143,719.0,15645.0,Colusa
06011,2020,394.59999999999997,658.0,15973.0,Colusa
06011,2021,371.12857142857143,638.0,16109.0,Colusa
06011,2022,302.37857142857143,524.0,16137.0,Colusa
06011,2023,343.2,742.0,16122.0,Colusa
06011,2024,316.0428571428571,632.0,16228.0,Colusa
06013,2005,264.03125,28403.0,744835.0,Contra Costa
06013,2006,255.3625,27806.0,747747.0,Contra Costa
06013,2007,256.31875,28494.0,755752.0,Contra Costa
06013,2008,261.0625,29515.0,767612.0,Contra Costa
06013,2009,258.73125,29897.0,780970.0,Contra Costa
06013,2010,259.325,30723.0,793960.0,Contra Costa
06013,2011,238.4375,28946.0,808054.0,Contra Costa
06013,2012,231.99375,28783.0,793369.0,Contra Costa
06013,2013,208.63125,26561.0,808882.0,Contra Costa
06013,2014,197.38125,25248.0,818959.0,Contra Costa
06013,2015,203.47500000000002,20539.0,620275.0,Contra Costa
06013,2016,309.7142857142857,24708.0,874355.0,Contra Costa
06013,2017,298.4642857142857,24263.0,883122.0,Contra Costa
06013,2018,277.5571428571429,23161.0,890018.0,Contra Costa
06013,2019,276.14285714285717,23557.0,894163.0,Contra Costa
06013,2020,221.0142857142857,19364.0,906522.0,Contra Costa
06013,2021,233.29285714285714,20810.0,908651.0,Contra Costa
06013,2022,246.3142857142857,22180.0,906227.0,Contra Costa
06013,2023,227.02142857142857,23298.0,904586.0,Contra Costa
06013,2024,246.37857142857143,24849.0,921132.0,Contra Costa
06015,2005,327.11875000000003,1038.0,22067.0,Del Norte
06015,2006,301.84375,965.0,22055.0,Del Norte
06015,2007,300.54375,982.0,22315.0,Del Norte
06015,2008,289.51875,944.0,22398.0,Del Norte
06015,2009,297.23125,975.0,22525.0,Del Norte
06015,2010,282.20625,945.0,22507.0,Del Norte
06015,2011,296.4625,1013.0,22606.0,Del Norte
06015,2012,251.38125000000002,878.0,23687.0,Del Norte
06015,2013,274.90625,970.0,23420.0,Del Norte
06015,2014,222.7,796.0,23656.0,Del Norte
06015,2015,194.28750000000002,510.0,17650.0,Del Norte
06015,2016,146.95714285714286,564.0,21562.0,Del Norte
06015,2017,168.58571428571432,650.0,21395.0,Del Norte
06015,2018,172.90714285714284,678.0,21889.0,Del Norte
06015,2019,155.42857142857142,635.0,22021.0,Del Norte
06015,2020,120.96428571428571,507.0,21848.0,Del Norte
06015,2021,118.27857142857144,496.0,21781.0,Del Norte
06015,2022,135.77857142857144,579.0,21423.0,Del Norte
06015,2023,168.91428571428574,773.0,21034.0,Del Norte
06015,2024,193.91428571428574,761.0,21503.0,Del Norte
06017,2005,219.09375,4358.0,132739.0,El Dorado
06017,2006,201.5625,4120.0,134458.0,El Dorado
06017,2007,202.5125,4261.0,135852.0,El Dorado
06017,2008,197.625,4259.0,137534.0,El Dorado
06017,2009,172.08125,3807.0,139337.0,El Dorado
06017,2010,168.8875,3826.0,140597.0,El Dorado
06017,2011,160.425,3748.0,141461.0,El Dorado
06017,2012,158.375,3757.0,139213.0,El Dorado
06017,2013,152.08125,3730.0,140808.0,El Dorado
06017,2014,141.14375,3525.0,146643.0,El Dorado
06017,2015,155.03125,3005.0,106572.0,El Dorado
06017,2016,229.52857142857144,3855.0,148231.0,El Dorado
06017,2017,266.4428571428571,4488.0,150815.0,El Dorado
06017,2018,258.5285714285714,4550.0,152985.0,El Dorado
06017,2019,242.97857142857146,4405.0,154934.0,El Dorado
06017,2020,206.44285714285715,3787.0,153507.0,El Dorado
06017,2021,196.84285714285716,3731.0,155945.0,El Dorado
06017,2022,214.3642857142857,4059.0,155421.0,El Dorado
06017,2023,196.39285714285714,3957.0,155106.0,El Dorado
06017,2024,223.34615384615384,4142.0,156079.0,El Dorado
06019,2005,335.54375,26750.0,605300.0,Fresno
06019,2006,323.825,26162.0,614966.0,Fresno
06019,2007,310.35625,25635.0,624332.0,Fresno
06019,2008,338.71875,28421.0,634600.0,Fresno
06019,2009,333.64375,28586.0,644386.0,Fresno
06019,2010,325.44375,28486.0,654204.0,Fresno
06019,2011,316.70625,28371.0,664750.0,Fresno
06019,2012,307.53125,27722.0,642666.0,Fresno
06019,2013,304.725,28017.0,650435.0,Fresno
06019,2014,281.5875,26533.0,679486.0,Fresno
06019,2015,289.3625,20704.0,491442.0,Fresno
06019,2016,321.6642857142857,28138.0,695789.0,Fresno
06019,2017,322.82857142857137,28711.0,703065.0,Fresno
06019,2018,310.75714285714287,28270.0,709386.0,Fresno
06019,2019,314.67142857142863,29248.0,715902.0,Fresno
06019,2020,279.2642857142857,26403.0,725899.0,Fresno
06019,2021,276.85714285714283,26611.0,730566.0,Fresno
06019,2022,310.15000000000003,29944.0,734510.0,Fresno
06019,2023,244.14285714285714,31227.0,737124.0,Fresno
06019,2024,252.12142857142857,32088.0,745865.0,Fresno
06021,2005,358.375,1060.0,19553.0,Glenn
06021,2006,358.4625,1061.0,19729.0,Glenn
06021,2007,321.6625,980.0,19842.0,Glenn
06021,2008,375.65,1130.0,20067.0,Glenn
06021,2009,342.06874999999997,1052.0,20155.0,Glenn
06021,2010,300.83125,925.0,20313.0,Glenn
06021,2011,261.05625,816.0,20400.0,Glenn
06021,2012,286.04375,934.0,21643.0,Glenn
06021,2013,295.7375,982.0,21703.0,Glenn
06021,2014,312.4375,1024.0,21574.0,Glenn
06021,2015,343.875,884.0,16846.0,Glenn
06021,2016,432.40714285714284,1143.0,20377.0,Glenn
06021,2017,457.61428571428576,1189.0,20443.0,Glenn
06021,2018,432.06428571428575,1138.0,20401.0,Glenn
06021,2019,439.0357142857143,1206.0,20882.0,Glenn
06021,2020,325.40000000000003,920.0,21187.0,Glenn
06021,2021,352.89285714285717,1022.0,21045.0,Glenn
06021,2022,341.34285714285716,987.0,20780.0,Glenn
06021,2023,317.57142857142856,1100.0,20659.0,Glenn
06021,2024,312.37142857142857,926.0,20903.0,Glenn
06023,2005,263.75,3918.0,102809.0,Humboldt
06023,2006,222.2,3337.0,103611.0,Humboldt
06023,2007,225.3125,3421.0,103821.0,Humboldt
06023,2008,214.1875,3280.0,104570.0,Humboldt
06023,2009,235.89374999999998,3627.0,105478.0,Humboldt
06023,2010,215.2375,3394.0,106717.0,Humboldt
06023,2011,218.8,3476.0,107013.0,Humboldt
06023,2012,218.3375,3511.0,105607.0,Humboldt
06023,2013,219.41875000000002,3561.0,105726.0,Humboldt
06023,2014,212.44375000000002,3531.0,108619.0,Humboldt
06023,2015,222.09375,2777.0,79121.0,Humboldt
06023,2016,229.04285714285714,3424.0,109915.0,Humboldt
06023,2017,212.78571428571428,3225.0,110396.0,Humboldt
06023,2018,218.85714285714286,3413.0,110416.0,Humboldt
06023,2019,226.78571428571428,3553.0,110113.0,Humboldt
06023,2020,166.42857142857142,2658.0,110448.0,Humboldt
06023,2021,170.04285714285714,2794.0,109377.0,Humboldt
06023,2022,170.7214285714286,2847.0,110011.0,Humboldt
06023,2023,138.80714285714288,3021.0,109146.0,Humboldt
06023,2024,179.33846153846156,3108.0,108302.0,Humboldt
06025,2005,364.89375,5055.0,109478.0,Imperial
06025,2006,294.95,4280.0,112879.0,Imperial
06025,2007,295.35625,4442.0,115944.0,Imperial
06025,2008,283.175,4394.0,118550.0,Imperial
06025,2009,315.31875,5089.0,121552.0,Imperial
06025,2010,341.16875,5654.0,124055.0,Imperial
06025,2011,320.2375,5446.0,125985.0,Imperial
06025,2012,329.7,5709.0,122385.0,Imperial
06025,2013,279.19375,4959.0,122276.0,Imperial
06025,2014,220.63125000000002,4042.0,130127.0,Imperial
06025,2015,214.99375,3037.0,92754.0,Imperial
06025,2016,212.8857142857143,4318.0,127819.0,Imperial
06025,2017,214.80714285714288,4426.0,129153.0,Imperial
06025,2018,206.59285714285716,4348.0,129174.0,Imperial
06025,2019,198.97857142857143,4242.0,128967.0,Imperial
06025,2020,149.80714285714288,3227.0,128388.0,Imperial
06025,2021,143.14285714285714,3122.0,128464.0,Imperial
06025,2022,165.35714285714286,3611.0,128478.0,Imperial
06025,2023,181.62142857142857,3689.0,128709.0,Imperial
06025,2024,174.03076923076924,3788.0,131069.0,Imperial
06027,2005,217.8,619.0,14549.0,Inyo
06027,2006,216.53125,602.0,14456.0,Inyo
06027,2007,202.4875,575.0,14505.0,Inyo
06027,2008,193.75625,537.0,14485.0,Inyo
06027,2009,182.3875,510.0,14651.0,Inyo
06027,2010,170.35,465.0,14670.0,Inyo
06027,2011,142.3125,405.0,14640.0,Inyo
06027,2012,157.1875,456.0,16277.0,Inyo
06027,2013,119.0,345.0,16250.0,Inyo
06027,2014,148.7,429.0,15730.0,Inyo
06027,2015,131.96875,293.0,12814.0,Inyo
06027,2016,125.13571428571429,255.0,14211.0,Inyo
06027,2017,197.20714285714286,393.0,14164.0,Inyo
06027,2018,200.52142857142857,394.0,14208.0,Inyo
06027,2019,241.57142857142858,499.0,14295.0,Inyo
06027,2020,188.30714285714288,409.0,15134.0,Inyo
06027,2021,152.81428571428572,331.0,15080.0,Inyo
06027,2022,119.42142857142858,253.0,14942.0,Inyo
06027,2023,152.1142857142857,398.0,14859.0,Inyo
06027,2024,132.32142857142858,323.0,14869.0,Inyo
06029,2005,397.11875,25391.0,526395.0,Kern
06029,2006,371.825,24428.0,544084.0,Kern
06029,2007,380.5375,25627.0,557795.0,Kern
06029,2008,377.925,25955.0,568635.0,Kern
06029,2009,377.88750000000005,26445.0,578043.0,Kern
06029,2010,375.2125,26958.0,587730.0,Kern
06029,2011,374.525,27465.0,597565.0,Kern
06029,2012,343.0375,25324.0,576340.0,Kern
06029,2013,326.65,24731.0,583929.0,Kern
06029,2014,299.36875000000003,23325.0,622019.0,Kern
06029,2015,310.95625,18336.0,441243.0,Kern
06029,2016,268.6642857142857,23885.0,623722.0,Kern
06029,2017,279.31428571428575,25478.0,629153.0,Kern
06029,2018,247.77142857142854,23314.0,635272.0,Kern
06029,2019,260.10714285714283,25021.0,640390.0,Kern
06029,2020,216.40714285714284,21287.0,644321.0,Kern
06029,2021,198.43571428571428,19984.0,651305.0,Kern
06029,2022,201.52142857142857,20456.0,655754.0,Kern
06029,2023,225.04285714285714,21262.0,654092.0,Kern
06029,2024,230.58571428571432,21706.0,665289.0,Kern
06031,2005,347.30625,3860.0,104744.0,Kings
06031,2006,318.41875,3661.0,106917.0,Kings
06031,2007,325.94375,3829.0,108972.0,Kings
06031,2008,320.01875,3807.0,110111.0,Kings
06031,2009,358.325,4327.0,109913.0,Kings
06031,2010,354.73125,4357.0,110532.0,Kings
06031,2011,375.6625,4673.0,111322.0,Kings
06031,2012,337.8125,4211.0,107485.0,Kings
06031,2013,325.4875,4117.0,107035.0,Kings
06031,2014,275.23125,3637.0,114326.0,Kings
06031,2015,274.3125,2690.0,78983.0,Kings
06031,2016,335.34285714285716,3891.0,108591.0,Kings
06031,2017,316.2,3670.0,108704.0,Kings
06031,2018,268.90714285714284,3265.0,110152.0,Kings
06031,2019,285.7714285714286,3573.0,111551.0,Kings
06031,2020,244.5,3061.0,111628.0,Kings
06031,2021,236.62857142857143,3002.0,111603.0,Kings
06031,2022,255.05,3296.0,112177.0,Kings
06031,2023,196.59285714285716,3031.0,111961.0,Kings
06031,2024,208.54615384615383,2993.0,114209.0,Kings
06033,2005,310.4,2678.0,49529.0,Lake
06033,2006,312.35,2700.0,49985.0,Lake
06033,2007,301.31874999999997,2621.0,50130.0,Lake
06033,2008,294.7375,2600.0,50505.0,Lake
06033,2009,323.9,2845.0,50721.0,Lake
06033,2010,376.475,3356.0,51151.0,Lake
06033,2011,369.61875,3348.0,51085.0,Lake
06033,2012,346.25,3126.0,51501.0,Lake
06033,2013,335.10625,3093.0,51581.0,Lake
06033,2014,290.20625,2718.0,52953.0,Lake
06033,2015,287.14375,2067.0,39003.0,Lake
06033,2016,369.0214285714286,3076.0,50676.0,Lake
06033,2017,282.65714285714284,2308.0,50717.0,Lake
06033,2018,296.89285714285717,2487.0,50861.0,Lake
06033,2019,312.42142857142863,2646.0,50831.0,Lake
06033,2020,200.42857142857142,1853.0,53524.0,Lake
06033,2021,183.87142857142857,1728.0,53734.0,Lake
06033,2022,186.2642857142857,1772.0,53338.0,Lake
06033,2023,195.27142857142854,2122.0,52978.0,Lake
06033,2024,216.6307692307692,2146.0,52937.0,Lake
06035,2005,256.80625,819.0,27722.0,Lassen
06035,2006,299.3375,958.0,27919.0,Lassen
06035,2007,279.0625,928.0,29030.0,Lassen
06035,2008,277.7375,918.0,28658.0,Lassen
06035,2009,289.7125,980.0,28696.0,Lassen
06035,2010,300.84375,1024.0,28485.0,Lassen
06035,2011,257.9125,877.0,28179.0,Lassen
06035,2012,234.9375,808.0,29146.0,Lassen
06035,2013,236.58125,797.0,27797.0,Lassen
06035,2014,235.55625,836.0,29236.0,Lassen
06035,2015,245.6625,640.0,20747.0,Lassen
06035,2016,241.7357142857143,734.0,25378.0,Lassen
06035,2017,245.40714285714284,737.0,25575.0,Lassen
06035,2018,211.15,681.0,25359.0,Lassen
06035,2019,196.58571428571432,632.0,25378.0,Lassen
06035,2020,134.9,439.0,26785.0,Lassen
06035,2021,146.11428571428573,491.0,26258.0,Lassen
06035,2022,170.0,567.0,24446.0,Lassen
06035,2023,115.53571428571429,511.0,23438.0,Lassen
06035,2024,144.63846153846154,505.0,22990.0,Lassen
06037,2005,355.775,329443.0,7202516.0,Los Angeles
06037,2006,335.4875,314153.0,7208716.0,Los Angeles
06037,2007,332.91875,316335.0,7223112.0,Los Angeles
06037,2008,332.05,319884.0,7281072.0,Los Angeles
06037,2009,323.84375,317467.0,7353912.0,Los Angeles
06037,2010,310.85,311116.0,7416633.0,Los Angeles
06037,2011,302.48125,309499.0,7504083.0,Los Angeles
06037,2012,281.5375,292507.0,7317992.0,Los Angeles
06037,2013,261.71875,277662.0,7410685.0,Los Angeles
06037,2014,248.08125,264853.0,7525122.0,Los Angeles
06037,2015,248.03749999999997,206724.0,5622301.0,Los Angeles
06037,2016,308.3,251958.0,7844956.0,Los Angeles
06037,2017,296.99285714285713,247747.0,7870676.0,Los Angeles
06037,2018,277.45,236865.0,7879584.0,Los Angeles
06037,2019,279.09285714285716,241813.0,7871889.0,Los Angeles
06037,2020,212.62857142857143,187755.0,7884705.0,Los Angeles
06037,2021,216.89285714285714,193727.0,7772371.0,Los Angeles
06037,2022,237.52142857142857,212685.0,7737357.0,Los Angeles
06037,2023,222.32142857142858,236881.0,7710575.0,Los Angeles
06037,2024,234.20000000000002,245441.0,7812233.0,Los Angeles
06039,2005,327.44375,4467.0,100047.0,Madera
06039,2006,285.38125,3976.0,102344.0,Madera
06039,2007,263.96875,3754.0,104227.0,Madera
06039,2008,257.67499999999995,3734.0,105909.0,Madera
06039,2009,277.84375,4063.0,106674.0,Madera
06039,2010,278.8,4174.0,108385.0,Madera
06039,2011,263.375,4027.0,109902.0,Madera
06039,2012,237.075,3662.0,106934.0,Madera
06039,2013,249.58125,3920.0,107252.0,Madera
06039,2014,233.56875000000002,3812.0,113845.0,Madera
06039,2015,235.46875,2881.0,81407.0,Madera
06039,2016,235.15,3297.0,111156.0,Madera
06039,2017,249.75,3511.0,112306.0,Madera
06039,2018,243.94285714285712,3535.0,113445.0,Madera
